Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
120,Immanuel Quickley,21,NYK,PG,5,0,15.4,2,6.6,0.303,0.8,2.2,0.364,1.2,4.4,0.273,0.364,1,1.4,0.714,0,1.4,1.4,1,0.6,0,1.2,1.6,5.8,,quickim01
121,Desmond Bane,22,MEM,SG,5,0,19.8,2.2,3.8,0.579,1.2,2.4,0.5,1,1.4,0.714,0.737,0,0,,0.4,3,3.4,2,0.8,0.4,0.6,1.2,5.6,,banede01
122,Luke Kennard,24,LAC,SG,15,0,14.6,2.1,4.3,0.477,1.4,3.4,0.412,0.7,0.9,0.714,0.638,0.1,0.1,0.5,0.3,0.6,0.9,0.5,0.1,0,0.2,1,5.6,,kennalu01
123,Wesley Matthews,34,LAL,SG,6,1,18.3,1.7,5.5,0.303,1.2,4.2,0.28,0.5,1.3,0.375,0.409,1,1,1,0.8,0.8,1.7,0.3,0.3,0,0,2.2,5.5,,matthwe02
124,JaMychal Green,30,DEN,PF,10,0,19,2,4.5,0.444,0.6,2,0.3,1.4,2.5,0.56,0.511,0.8,0.9,0.889,1.7,3.5,5.2,1.1,0.2,0.2,0.3,1.2,5.4,,greenja01
125,Maxi Kleber,29,DAL,PF,7,4,26.7,1.7,4.3,0.4,1.1,2.9,0.4,0.6,1.4,0.4,0.533,0.7,1,0.714,0.7,2.9,3.6,1.4,0.4,0,0.1,2.7,5.3,,klebima01
126,Matisse Thybulle,23,PHI,SG,12,1,18.3,2.1,4.3,0.481,0.9,2.8,0.324,1.2,1.5,0.778,0.587,0.2,0.4,0.4,0.3,1.1,1.4,0.3,1.3,0.9,0.2,2.4,5.3,,thybuma01
127,Marc Gasol,36,LAL,C,5,1,17.4,1.6,2.6,0.615,1.4,2.2,0.636,0.2,0.4,0.5,0.885,0.6,0.8,0.75,0.8,3,3.8,3,0.8,0.8,0.8,3.2,5.2,,gasolma01
128,Taj Gibson,35,NYK,C,5,3,27.6,2.4,4,0.6,0,0,,2.4,4,0.6,0.6,0.2,0.2,1,3.2,3.8,7,0.8,1.6,1,0.6,2.6,5,,gibsota01
129,Serge Ibaka,31,LAC,C,2,0,9,1.5,3,0.5,0,1,0,1.5,2,0.75,0.5,2,2,1,0.5,1.5,2,1,0.5,1.5,0.5,0.5,5,,ibakase01
130,Patrick Beverley,32,LAC,PG,17,7,19,1.7,4,0.426,0.8,2.2,0.351,0.9,1.8,0.516,0.522,0.7,0.8,0.857,0.6,1.8,2.4,1.4,0.7,0.7,0.2,2.1,4.9,,beverpa01
131,Josh Richardson,27,DAL,SG,7,0,13.4,1.6,4,0.393,0.4,1.4,0.3,1.1,2.6,0.444,0.446,1.3,1.3,1,0.4,1.1,1.6,0.7,0.3,0,0.9,1.1,4.9,,richajo01
132,Trevor Ariza,35,MIA,SF,4,4,24,1.8,5.8,0.304,1.3,4.3,0.294,0.5,1.5,0.333,0.413,0,0,,0.5,5.3,5.8,0.5,0.8,0.3,0.8,2.8,4.8,,arizatr01
133,George Hill,34,PHI,PG,12,0,17.1,1.6,3.6,0.442,0.7,1.6,0.421,0.9,2,0.458,0.535,0.8,1.1,0.769,0.4,0.9,1.3,1.5,0.7,0.3,0.8,1.5,4.7,,hillge01
134,Dwight Howard,35,PHI,C,12,0,12.4,1.3,2.5,0.533,0,0.1,0,1.3,2.4,0.552,0.533,2,3.3,0.6,2.2,4.1,6.3,0.7,0.2,0.5,1,2.6,4.7,,howardw01
135,Markus Howard,21,DEN,SG,9,0,12.4,1.7,4.1,0.405,1.2,2.9,0.423,0.4,1.2,0.364,0.554,0.1,0.2,0.5,0.1,0.7,0.8,0.4,0,0.1,0,1.1,4.7,,howarma02
136,Nerlens Noel,26,NYK,C,5,2,18.4,1,2,0.5,0,0,,1,2,0.5,0.5,2.6,3.2,0.813,2,2,4,0.2,0.8,0.6,0.8,3,4.6,,noelne01
137,Dario Šarić,26,PHO,C,14,0,10.5,1.5,3.2,0.467,0.6,1.3,0.444,0.9,1.9,0.481,0.556,0.9,1,0.929,0.6,1.9,2.5,1,0.1,0.1,0.4,1.5,4.5,,saricda01
138,Shake Milton,24,PHI,SG,12,0,10.1,1.3,3.9,0.319,0.7,1.6,0.421,0.6,2.3,0.25,0.404,1.2,1.3,0.933,0,0.8,0.8,0.8,0.3,0.1,0.9,1.5,4.3,,miltosh01
139,P.J. Tucker,35,MIL,PF,23,19,29.6,1.7,4.3,0.388,0.8,2.6,0.322,0.8,1.7,0.487,0.485,0.1,0.2,0.75,2.1,2.7,4.8,1.1,1,0.1,0.4,3.3,4.3,,tuckepj01
140,Rajon Rondo,34,LAC,PG,13,0,16.9,1.4,4.1,0.34,0.8,2.2,0.393,0.5,1.9,0.28,0.443,0.6,0.9,0.667,0.3,2.3,2.6,3.8,0.4,0.2,1.1,1.4,4.2,,rondora01
141,Landry Shamet,23,BRK,SG,12,0,17.2,1.5,3.4,0.439,0.8,2.2,0.385,0.7,1.3,0.533,0.561,0.3,0.4,0.8,0.3,1.5,1.8,0.6,0.4,0.1,0.5,1.6,4.2,,shamela01
142,Torrey Craig,30,PHO,SF,22,0,12.1,1.5,3.4,0.427,0.7,1.7,0.405,0.8,1.7,0.447,0.527,0.4,0.6,0.615,0.9,2,2.9,0.4,0,0.4,0.5,1.5,4,,craigto01
143,Ersan İlyasova,33,UTA,PF,1,0,3,1,2,0.5,0,1,0,1,1,1,0.5,2,2,1,0,0,0,0,0,0,0,0,4,,ilyaser01
144,Alex Len,27,WAS,C,5,3,8.4,1.6,2.8,0.571,0,0,,1.6,2.8,0.571,0.571,0.8,1.4,0.571,0.8,1.4,2.2,0.4,0.2,0,0.2,1.6,4,,lenal01
145,Andre Iguodala,37,MIA,SF,4,0,17.8,1.5,2.8,0.545,0.8,1.8,0.429,0.8,1,0.75,0.682,0,0,,0.8,2.3,3,1.3,1,0.5,1.3,2,3.8,,iguodan01
146,Mike James,30,BRK,PG,9,0,11.4,1.6,4.8,0.326,0.6,1.8,0.313,1,3,0.333,0.384,0,0,,0.2,1.6,1.8,1.3,0.2,0,0.3,0.7,3.7,,jamesmi02
147,Derrick Favors,29,UTA,C,11,0,13.2,1.5,2.1,0.696,0,0,,1.5,2.1,0.696,0.696,0.5,0.8,0.556,1.7,2.5,4.2,0.3,0.2,0.9,0.5,2.3,3.4,,favorde01
148,Payton Pritchard,23,BOS,SG,5,0,13.4,1.2,3.4,0.353,0.6,2,0.3,0.6,1.4,0.429,0.441,0.4,0.4,1,0.4,1.4,1.8,2.4,0.4,0,0.6,0.8,3.4,,pritcpa01
149,Grant Williams,22,BOS,PF,5,0,11.4,1.2,2.4,0.5,0.4,0.8,0.5,0.8,1.6,0.5,0.583,0.6,0.6,1,0.6,1.4,2,0.8,0.2,0.8,0.2,1.4,3.4,,willigr01
150,Aaron Nesmith,21,BOS,SF,5,0,15,1,3.6,0.278,0.8,2.8,0.286,0.2,0.8,0.25,0.389,0.4,0.4,1,0.4,2.2,2.6,0.2,0.2,0.2,0.4,1.4,3.2,,nesmiaa01
151,Georges Niang,27,UTA,PF,11,0,11.7,1,3.5,0.282,0.8,2.7,0.3,0.2,0.8,0.222,0.397,0.4,0.4,1,0.2,1.5,1.7,0.7,0,0.1,0.7,1.7,3.2,,niangge01
152,Reggie Perry,20,BRK,PF,5,0,4.4,1.4,2.6,0.538,0.4,1,0.4,1,1.6,0.625,0.615,0,0,,0.8,0.4,1.2,0.2,0.2,0,0.6,0.8,3.2,,perryre01
153,Chandler Hutchison,24,WAS,SF,2,0,9,1,2.5,0.4,0,0,,1,2.5,0.4,0.4,1,1,1,0,1.5,1.5,0.5,0,0,0.5,0.5,3,,hutchch01
154,Tyus Jones,24,MEM,PG,5,0,9.4,1.2,3.4,0.353,0.2,0.8,0.25,1,2.6,0.385,0.382,0.4,0.4,1,0.2,1.2,1.4,1.2,0.2,0,0,0.2,3,,jonesty01
155,Jordan Nwora,22,MIL,SF,5,0,6.2,0.8,3.6,0.222,0.4,1.6,0.25,0.4,2,0.2,0.278,1,1.4,0.714,1,0.8,1.8,0.2,0,0.2,0.2,0.2,3,,nworajo01
156,Donte DiVincenzo,24,MIL,SG,3,3,23.3,1,5.3,0.188,0.7,4,0.167,0.3,1.3,0.25,0.25,0,0,,0.7,5.7,6.3,2.7,1,0.3,2,1.3,2.7,,divindo01
157,Onyeka Okongwu,20,ATL,C,18,0,9.2,0.9,1.7,0.548,0,0.1,0,0.9,1.7,0.567,0.548,0.8,1.2,0.667,1.2,1.5,2.7,0.1,0.3,0.7,0.2,1.6,2.7,,okongon01
158,Dwight Powell,29,DAL,C,7,0,7.4,1,1.1,0.875,0,0,,1,1.1,0.875,0.875,0.7,0.9,0.833,0.7,1.1,1.9,0.9,0.3,0,0.1,1.1,2.7,,poweldw01
159,Willie Cauley-Stein,27,DAL,C,6,0,10.5,1,1.5,0.667,0,0,,1,1.5,0.667,0.667,0.5,0.5,1,0.5,2.2,2.7,0.5,0.3,0.7,0.5,1.3,2.5,,caulewi01
160,Nic Claxton,21,BRK,C,12,0,10.8,1.2,2.4,0.483,0,0,,1.2,2.4,0.483,0.483,0.2,0.3,0.667,1.2,1.6,2.8,0.6,0.3,1,0.3,1.7,2.5,,claxtni01
161,Carsen Edwards,22,BOS,SG,2,0,2.5,1,1.5,0.667,0.5,1,0.5,0.5,0.5,1,0.833,0,0,,0,0.5,0.5,0,0,0,0,0,2.5,,edwarca01
162,E'Twaun Moore,31,PHO,SG,7,0,6.6,1.1,2.6,0.444,0.1,0.7,0.2,1,1.9,0.538,0.472,0,0,,0,1.4,1.4,1.3,0.1,0,0.4,0.4,2.4,,mooreet01
163,Zeke Nnaji,20,DEN,PF,5,0,3.6,0.8,1.6,0.5,0.6,1.4,0.429,0.2,0.2,1,0.688,0.2,0.4,0.5,0.2,0.2,0.4,0.4,0.2,0,0,0.2,2.4,,nnajize01
164,Precious Achiuwa,21,MIA,PF,3,0,4,1,1.3,0.75,0,0,,1,1.3,0.75,0.75,0.3,1.3,0.25,0,2,2,0,0,0.7,1.3,0.3,2.3,,achiupr01
165,Markieff Morris,31,LAL,PF,4,1,9.5,0.5,2.3,0.222,0.3,1,0.25,0.3,1.3,0.2,0.278,1,1.5,0.667,1,0,1,0.8,0,0.3,0.5,1.5,2.3,,morrima02
166,Vlatko Čančar,23,DEN,PF,5,0,4.2,0.6,0.6,1,0.2,0.2,1,0.4,0.4,1,1.167,0.8,1,0.8,0,0.6,0.6,0.2,0.2,0.2,0.2,0,2.2,,cancavl01
167,Frank Kaminsky,27,PHO,C,10,0,6.8,1,2.2,0.455,0.1,0.5,0.2,0.9,1.7,0.529,0.477,0.1,0.1,1,0.2,1.2,1.4,1.4,0.2,0.3,0.4,0.9,2.2,,kaminfr01
168,Tyler Johnson,28,BRK,SG,8,0,8.6,0.8,2.1,0.353,0.4,1.4,0.273,0.4,0.8,0.5,0.441,0.3,0.3,1,0.3,0.5,0.8,0.6,0.3,0,0.1,1.1,2.1,,johnsty01
169,Ty-Shon Alexander,22,PHO,SG,1,0,1,1,1,1,0,0,,1,1,1,1,0,0,,0,0,0,0,0,0,0,0,2,,alexaty01
170,Enes Freedom,28,POR,C,5,0,11.2,0.8,1.6,0.5,0,0,,0.8,1.6,0.5,0.5,0.4,0.4,1,1.2,1.4,2.6,0,0,0.4,0.6,1.8,2,,kanteen01
171,Rondae Hollis-Jefferson,26,POR,PF,5,0,7.2,0.8,1,0.8,0,0,,0.8,1,0.8,0.8,0.4,0.6,0.667,0.6,1,1.6,0,0.2,0.2,0,1,2,,holliro01
172,Derrick Jones Jr.,23,POR,SF,2,0,5,1,2.5,0.4,0,1,0,1,1.5,0.667,0.4,0,0,,0,0,0,0,0.5,0,0,1,2,,jonesde02
173,Kevin Knox,21,NYK,SF,1,0,4,0,0,,0,0,,0,0,,,2,2,1,0,1,1,1,0,1,0,0,2,,knoxke01
174,T.J. Leaf,23,POR,PF,3,0,2.3,1,1.3,0.75,0,0,,1,1.3,0.75,0.75,0,0,,0.7,0.3,1,0,0,0,0,0,2,,leaftj01
175,JaVale McGee,33,DEN,C,4,0,8.5,0.8,2.5,0.3,0,0.5,0,0.8,2,0.375,0.3,0.5,1.5,0.333,0.8,2.3,3,0.8,0.3,1.3,0.3,1,2,,mcgeeja01
176,Jeff Teague,32,MIL,PG,16,0,7.4,0.6,1.9,0.29,0.3,0.7,0.455,0.3,1.3,0.2,0.371,0.6,0.7,0.818,0.1,0.4,0.5,0.8,0.2,0,0.4,0.6,2,,teaguje01
177,Cassius Winston,22,WAS,PG,1,0,5,1,3,0.333,0,1,0,1,2,0.5,0.333,0,0,,1,1,2,1,0,0,2,1,2,,winstca01
178,Nassir Little,20,POR,PF,3,0,3,0.3,1.3,0.25,0.3,1.3,0.25,0,0,,0.375,0.7,1.3,0.5,0,0.3,0.3,0,0,0.3,0.3,0,1.7,,littlna01
179,Gabe Vincent,24,MIA,PG,3,0,4.7,0.7,1,0.667,0.3,0.7,0.5,0.3,0.3,1,0.833,0,0,,0,0.3,0.3,0.7,0,0,0.3,0,1.7,,vincega01
180,Alize Johnson,24,BRK,PF,5,0,4.6,0.8,1.4,0.571,0,0,,0.8,1.4,0.571,0.571,0,0,,0.6,2,2.6,0,0.6,0,0.6,0.2,1.6,,johnsal02
181,Luke Kornet,25,BOS,C,2,0,2.5,0.5,0.5,1,0,0,,0.5,0.5,1,1,0.5,1,0.5,0,1.5,1.5,0,0,0,0,0,1.5,,kornelu01
182,Ben McLemore,27,LAL,SG,4,0,9,0.5,2.3,0.222,0.5,1.5,0.333,0,0.8,0,0.333,0,0,,0.3,1.5,1.8,0.3,0.3,0,0.3,1.3,1.5,,mclembe01
183,Elijah Bryant,25,MIL,SG,11,0,4.5,0.6,1.8,0.35,0,0.7,0,0.6,1.1,0.583,0.35,0,0,,0.2,0.9,1.1,0.4,0.2,0.1,0.2,0.1,1.3,,bryanel01
184,Garrison Mathews,24,WAS,SG,3,0,5.7,0,1.3,0,0,1.3,0,0,0,,0,1.3,1.7,0.8,0,0.7,0.7,0,0,0,0,1.3,1.3,,mathega01
185,Paul Reed,21,PHI,PF,3,0,3.7,0.7,1.3,0.5,0,0,,0.7,1.3,0.5,0.5,0,0,,1,1.7,2.7,0,0,0.3,0,0.3,1.3,,reedpa01
186,Axel Toupane,28,MIL,SF,4,0,2.5,0.5,1,0.5,0.3,0.5,0.5,0.3,0.5,0.5,0.625,0,0,,0.5,0.5,1,0,0,0,0,0,1.3,,toupaax01
187,Tremont Waters,23,BOS,PG,3,0,2,0.3,1.3,0.25,0,0.7,0,0.3,0.7,0.5,0.25,0.7,1,0.667,0,0,0,0.7,0.3,0,0.7,0,1.3,,watertr01
188,Kris Dunn,26,ATL,PG,5,0,6.6,0.2,1,0.2,0,0.2,0,0.2,0.8,0.25,0.2,0.8,0.8,1,0,1,1,1,0.4,0.4,0.8,1,1.2,,dunnkr01
189,Solomon Hill,29,ATL,PF,14,3,10.4,0.4,1.7,0.25,0.2,1.3,0.167,0.2,0.4,0.5,0.313,0.1,0.3,0.5,0.2,1.1,1.4,0.2,0.1,0.1,0.1,1.3,1.2,,hillso01
190,Justin Jackson,25,MIL,SF,5,0,3,0.6,1,0.6,0,0.4,0,0.6,0.6,1,0.6,0,0,,0.2,0.2,0.4,0.2,0.2,0,0.2,0,1.2,,jacksju01
191,Mike Scott,32,PHI,PF,5,0,6.8,0.4,1.8,0.222,0.4,1.4,0.286,0,0.4,0,0.333,0,0,,0.2,0.4,0.6,0.6,0.2,0.2,0,0.6,1.2,,scottmi01
192,Timothé Luwawu-Cabarrot,25,BRK,SF,7,0,3.6,0.4,1.4,0.3,0.3,0.9,0.333,0.1,0.6,0.25,0.4,0,0,,0,0.4,0.4,0.3,0,0,0.1,0.1,1.1,,luwawti01
193,Skylar Mays,23,ATL,SG,7,0,2.4,0.6,0.7,0.8,0,0,,0.6,0.7,0.8,0.8,0,0,,0,0.3,0.3,0.1,0.3,0,0.1,0.1,1.1,,mayssk01
194,Keljin Blevins,25,POR,SF,2,0,2,0.5,1,0.5,0,0.5,0,0.5,0.5,1,0.5,0,0,,0,0,0,0,0,0,0,0.5,1,,blevike01
195,Brandon Clarke,24,MEM,PF,2,0,4.5,0.5,1,0.5,0,0,,0.5,1,0.5,0.5,0,0,,0,0.5,0.5,0,0,0.5,0,0,1,,clarkbr01
196,Mamadi Diakite,24,MIL,PF,7,0,5,0.3,1.4,0.2,0.1,0.3,0.5,0.1,1.1,0.125,0.25,0.3,0.3,1,0.1,0.9,1,0,0.4,0.1,0.1,1,1,,diakima01
197,Bruno Fernando,22,ATL,C,6,0,2,0.3,0.5,0.667,0,0,,0.3,0.5,0.667,0.667,0.3,0.3,1,0.2,0,0.2,0,0,0,0,0,1,,fernabr01
198,Trent Forrest,22,UTA,PG,4,0,2.5,0.5,1,0.5,0,0,,0.5,1,0.5,0.5,0,0,,0,0,0,0,0,0,0,0,1,,forretr01
199,Langston Galloway,29,PHO,SG,2,0,7.5,0.5,3.5,0.143,0,1,0,0.5,2.5,0.2,0.143,0,0.5,0,0,1,1,0.5,0,0.5,0,0.5,1,,gallola01
200,Shaquille Harrison,27,DEN,SG,9,0,4.4,0.3,0.4,0.75,0.1,0.1,1,0.2,0.3,0.667,0.875,0.2,0.3,0.667,0,0.9,0.9,0.3,0.3,0.3,0.6,0.3,1,,harrish01
201,Rayjon Tucker,23,PHI,PG,1,0,2,0,0,,0,0,,0,0,,,1,2,0.5,0,0,0,0,0,0,0,1,1,,tuckera01
202,Jevon Carter,25,PHO,PG,7,0,3.1,0.4,1.1,0.375,0,0.3,0,0.4,0.9,0.5,0.375,0,0.3,0,0,0.3,0.3,0.6,0,0,0,0,0.9,,carteje01
203,Chris Chiozza,25,BRK,PG,6,0,3.2,0.3,1.2,0.286,0.2,0.5,0.333,0.2,0.7,0.25,0.357,0,0,,0,0.2,0.2,0.2,0.2,0,0.2,0.3,0.8,,chiozch01
204,Abdel Nader,27,PHO,SF,5,0,5.8,0.4,1.2,0.333,0,0.4,0,0.4,0.8,0.5,0.333,0,0,,0,1,1,0,0,0,0,0.6,0.8,,naderab01
205,Jalen Smith,20,PHO,PF,6,0,3,0.3,0.7,0.5,0.2,0.2,1,0.2,0.5,0.333,0.625,0,0,,0.3,0.5,0.8,0.2,0,0,0.2,0.3,0.8,,smithja04
206,Thanasis Antetokounmpo,28,MIL,SF,13,0,3.5,0.2,0.5,0.286,0,0,,0.2,0.5,0.286,0.286,0.4,0.5,0.833,0.2,0.5,0.8,0.2,0.4,0.2,0.2,0.9,0.7,,antetth01
207,Amir Coffey,23,LAC,SG,10,0,1.6,0.3,0.4,0.75,0.1,0.1,1,0.2,0.3,0.667,0.875,0,0.1,0,0,0.2,0.2,0.1,0.1,0,0.1,0,0.7,,coffeam01
208,Nathan Knight,23,ATL,PF,6,0,2.3,0.3,1.2,0.286,0,0.3,0,0.3,0.8,0.4,0.286,0,0.3,0,0,1,1,0,0,0.3,0,0.3,0.7,,knighna01
209,Xavier Tillman Sr.,22,MEM,PF,3,0,6,0.3,1.7,0.2,0,0.3,0,0.3,1.3,0.25,0.2,0,0,,0.3,0.7,1,0.3,0.3,0,0.3,0.7,0.7,,tillmxa01
210,Sam Merrill,24,MIL,SG,8,0,3.8,0.3,0.9,0.286,0.1,0.6,0.2,0.1,0.3,0.5,0.357,0,0,,0.1,0.5,0.6,0.1,0.5,0,0.1,0.3,0.6,,merrisa01
211,Daniel Oturu,21,LAC,C,8,0,1.9,0.3,0.6,0.4,0,0.1,0,0.3,0.5,0.5,0.4,0.1,0.3,0.5,0.3,0.3,0.5,0,0,0.1,0,0.3,0.6,,oturuda01
212,Tony Snell,29,ATL,SG,9,0,7.3,0.2,1.8,0.125,0.1,1.2,0.091,0.1,0.6,0.2,0.156,0,0,,0,0.6,0.6,0.2,0.2,0.1,0.4,0.6,0.6,,snellto01
213,Jarrell Brantley,24,UTA,PF,2,0,1.5,0,0.5,0,0,0,,0,0.5,0,0,0.5,1,0.5,0,0.5,0.5,0,0,0,0.5,0,0.5,,brantja01
214,Trey Burke,28,DAL,PG,2,0,8.5,0,3.5,0,0,1.5,0,0,2,0,0,0.5,1,0.5,0.5,0,0.5,0.5,0,0,0,0.5,0.5,,burketr01
215,Isaiah Joe,21,PHI,SG,4,0,2.3,0.3,0.8,0.333,0,0.5,0,0.3,0.3,1,0.333,0,0,,0,0,0,0.3,0,0,0,0.5,0.5,,joeis01
216,Semi Ojeleye,26,BOS,PF,2,0,6,0,2,0,0,1.5,0,0,0.5,0,0,0.5,1,0.5,0,0,0,0,0.5,0.5,0,0,0.5,,ojelese01
217,Elfrid Payton,26,NYK,PG,2,2,6.5,0,2.5,0,0,0,,0,2.5,0,0,0.5,1,0.5,0,0,0,0.5,0.5,0,0,0.5,0.5,,paytoel01
218,Yogi Ferrell,27,LAC,PG,9,0,1.7,0.2,0.6,0.4,0,0.1,0,0.2,0.4,0.5,0.4,0,0,,0,0.3,0.3,0.3,0,0,0,0,0.4,,ferreyo01
219,Udoka Azubuike,21,UTA,C,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,0,0,,azubuud01
220,Bol Bol,21,DEN,PF,3,0,2,0,0.3,0,0,0.3,0,0,0,,0,0,0,,0,0.3,0.3,0.7,0,0,0,0,0,,bolbo01
221,Isaac Bonga,21,WAS,SF,4,0,2.5,0,1.3,0,0,0.8,0,0,0.5,0,0,0,0,,0,0,0,0,0,0.3,0,0,0,,bongais01
222,Jared Dudley,35,LAL,PF,2,0,2.5,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,,dudleja01
223,CJ Elleby,20,POR,SF,2,0,4,0,0.5,0,0,0,,0,0.5,0,0,0,0,,0.5,1,1.5,0.5,0,0,0.5,0,0,,ellebcj01
224,Tacko Fall,25,BOS,C,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,0,0,,fallta01
225,Harry Giles,22,POR,C,1,0,4,0,1,0,0,0,,0,1,0,0,0,0,,2,1,3,0,0,0,3,0,0,,gilesha01
226,Anthony Gill,28,WAS,PF,4,0,8.3,0,0.8,0,0,0.3,0,0,0.5,0,0,0,0,,0.3,0.8,1,0,0,0,0.8,1.8,0,,gillan01
227,Josh Green,20,DAL,SG,1,0,4,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,,greenjo02
228,John Konchar,24,MEM,SG,1,0,3,0,1,0,0,1,0,0,0,,0,0,0,,0,1,1,0,0,1,0,0,0,,konchjo01
229,Alfonzo McKinnie,28,LAL,SF,2,0,6,0,1.5,0,0,1,0,0,0.5,0,0,0,0,,0,0.5,0.5,0,0,0,0,0.5,0,,mckinal01
230,Nicolò Melli,30,DAL,PF,3,0,6.3,0,1.3,0,0,0.7,0,0,0.7,0,0,0,0,,0.7,1.3,2,0,0.3,0,0,1,0,,mellini01
231,Juwan Morgan,23,UTA,PF,2,0,3,0,0,,0,0,,0,0,,,0,0,,0.5,0.5,1,0.5,0,0,0,0.5,0,,morgaju01
232,Frank Ntilikina,22,NYK,PG,3,0,1.3,0,0.3,0,0,0.3,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,ntilila01
233,KZ Okpala,21,MIA,PF,2,0,3,0,0.5,0,0,0.5,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,okpalkz01
234,Miye Oni,23,UTA,SG,8,0,5.1,0,0.6,0,0,0.6,0,0,0,,0,0,0,,0.4,0,0.4,0,0.1,0,0,1,0,,onimi01
235,Jay Scrubb,20,LAC,SG,6,0,1.3,0,0,,0,0,,0,0,,,0,0,,0,0.2,0.2,0,0,0,0,0,0,,scrubja01
236,Max Strus,24,MIA,SF,2,0,3,0,0.5,0,0,0,,0,0.5,0,0,0,0,,0,0,0,0,0,0,0,0,0,,strusma01
237,Matt Thomas,26,UTA,SG,3,0,2.3,0,0.7,0,0,0,,0,0.7,0,0,0,0,,0,0.3,0.3,0,0,0,0,0.3,0,,thomama02
238,Anthony Tolliver,35,PHI,PF,1,0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,,tollian01
239,Justise Winslow,24,MEM,SF,1,0,3,0,0,,0,0,,0,0,,,0,0,,0,1,1,1,0,0,0,0,0,,winslju01
,League Average,,,,,,,,,0.462,,,0.364,,,0.527,0.534,,,0.786,,,,,,,,,,,-9999
